4456,8803,2916,841,637,277,574,861,124,101,14926,10800,3645,1662,1155,658,360,368,265,14094,14697,4002,1814,1367,525,213,195,23048,13831,4891,2044,1181,966,756,12623,12070,4318,2242,1955,786,10771,9983,4435,2454,2057,8643,8773,4101,3326,9284,7603,5216,6444,7237,8485
14926,10800,3645,1662,1155,658,360,368,265,248,14094,14697,4002,1814,1367,525,213,195,359,23048,13831,4891,2044,1181,966,756,502,12623,12070,4318,2242,1955,786,688,10771,9983,4435,2454,2057,1116,8643,8773,4101,3326,1497,9284,7603,5216,2068,6444,7237,3908,8485,10033,10512
14094,14697,4002,1814,1367,525,213,195,359,142,23048,13831,4891,2044,1181,966,756,502,286,12623,12070,4318,2242,1955,786,688,-127,10771,9983,4435,2454,2057,1116,673,8643,8773,4101,3326,1497,831,9204,7603,5216,2068,1205,6444,7237,3908,2149,8485,10033,4975,10512,10031,9339
23048,13831,4891,2044,1181,966,756,502,286,126,12623,12070,4318,2242,1955,786,688,-127,268,10771,8963,4435,2454,2057,1116,673,460,8643,8773,4101,3326,1497,831,574,9284,7603,5216,2068,1205,1590,6444,7237,3908,2149,1236,8485,10033,4975,2576,10512,10031,5176,9339,9082,10556
1824108,399732,93178,68250,62852,26985,10434,10743,10998,8533,1762235,413959,148420,87371,50790,32952,18349,10388,9269,1819024,555087,165288,115389,72430,28948,30531,19978,1932749,580430,141078,90259,61893,37349,18362,2008343,544998,168237,102534,46451,40614,1848289,565789,125504,50818,32269,2100421,621157,115387,73307,2151944,780136,168498,2313945,879337,2264524
1856893,446771,79400,39134,23438,22096,18886,23385,6914,5306,1822129,428868,89043,45996,33435,23351,9865,14628,5914,1824108,399732,93178,68250,62852,26985,10434,10743,1762235,413959,148420,87371,50790,32952,18349,1819024,555087,165288,115389,72430,28948,1932749,580430,141078,90259,61893,2008343,544998,168237,102534,1848289,565799,125504,2100421,621157,2151944
1822129,428868,89043,45996,33435,23351,9865,14628,5914,3747,1824108,399732,93178,68250,62852,26985,10434,10743,10998,1762235,413959,148420,87371,50790,32952,18349,10388,1819024,555087,165288,115389,72430,28948,30531,1932749,580430,141078,90259,61893,37349,2008343,544998,168237,102534,46451,1848289,565789,125504,50818,2100421,621157,115387,2151944,780136,2313945
145793,708746,400552,84876,48864,57027,24570,5918,25465,26373,146834,663369,244415,137495,59519,42785,9313,25677,14003,386746,610172,361103,112678,70372,19394,23836,21666,370698,794041,369350,86350,36098,55302,29309,354955,833084,308625,131704,110999,31416,461546,865015,489750,249554,149932,701832,1644592,911409,389650,507446,1185122,616200,396836,1253743,424435
146834,663369,244415,137495,59519,42785,9313,25677,14003,7184,386746,610172,361103,112678,70372,19394,23836,21666,11717,370698,794041,369350,86350,36098,55302,29309,21508,354955,833084,308625,131704,110999,31416,16532,461546,865015,489750,249554,149932,81294,701832,1644592,911409,389650,122947,507446,1185122,616200,221598,396836,1253743,603736,424435,1200961,365141
386746,610172,361103,112678,70372,19394,23836,21666,11717,6574,370698,794041,369350,86350,36098,55302,29309,21508,7535,354955,833084,308625,131704,110999,31416,16532,15518,461546,865015,489750,249554,149932,81294,76856,701832,1644592,911409,389650,122947,120800,507446,1185122,616200,221598,132797,396836,1253743,603736,212134,424435,1200961,693178,365141,1516872,471500
370698,794041,369350,86350,36098,55302,29309,21508,7535,11350,354955,833084,308625,131704,110999,31416,16532,15518,10327,461546,865015,489750,249554,149932,81294,76856,45450,701832,1644592,911409,389650,122947,120800,166359,507446,1185122,616200,221598,132797,109733,396836,1253743,603736,212134,146415,424435,1200961,693178,323979,365141,1516872,896847,471500,1544103,521583
354955,833084,308625,131704,110999,31416,16532,15518,10327,5855,461546,865015,489750,249554,149932,81294,76856,45450,13948,701832,1644592,911409,389650,122947,120800,166359,54050,507446,1185122,616200,221598,132797,109733,60293,396836,1253743,603736,212134,146415,57477,424435,1200961,693178,323979,151761,365141,1516872,896857,462889,471500,1544103,891690,521583,1526720,448655
107751,32262,1889,756,210,41,17,73,65,0,157731,43384,3438,955,374,352,58,20,1,194505,79415,4307,1294,680,93,88,0,209271,58029,4103,1295,308,100,55,230076,67801,3272,-1512,604,334,207451,60479,2473,1854,431,183948,47618,2884,741,166762,52700,2359,163887,53875,103404
157731,43384,3438,955,374,352,58,20,1,27,194505,79415,4307,1294,680,93,88,0,27,209271,58029,4103,1295,308,100,55,38,230076,67801,3272,-1512,604,334,85,207451,60479,2473,1854,431,285,183948,47618,2884,741,483,166762,52700,2359,1143,163887,53875,3458,103404,30678,66496
194505,79415,4307,1294,680,93,88,0,27,-1,209271,58029,4103,1295,308,100,55,38,130,230076,67801,3272,-1512,604,334,85,57,207451,60479,2473,1854,431,285,76,183948,47618,2884,741,483,97,166762,52700,2359,1143,483,163887,53875,3458,598,103404,30678,872,66496,27288,86219
209271,58029,4103,1295,308,100,55,38,130,2,230076,67801,3272,-1512,604,334,85,57,3,207451,60479,2473,1854,431,285,76,22,183948,47618,2884,741,483,97,17,166762,52700,2359,1143,483,792,163887,53875,3458,598,176,103404,30678,872,295,66496,27288,884,86219,25604,80056
230076,67801,3272,-1512,604,334,85,57,3,2,207451,60479,2473,1854,431,285,76,22,6,183948,47618,2884,741,483,97,17,4,166762,52700,2359,1143,483,792,-143,163887,53875,3458,598,176,93,103404,30678,872,295,167,66496,27288,884,206,86219,25604,836,80056,20810,70763
6533,4563,1071,394,196,51,15,5,3,1,17554,8063,1470,1185,299,85,29,16,4,25400,9719,1575,1470,400,137,73,18,35822,14319,3281,1796,614,325,79,46564,17576,5005,2570,1348,330,50303,16483,4526,2124,527,45227,13945,3603,1112,43020,13942,2534,43425,12791,35531
17554,8063,1470,1185,299,85,29,16,4,3,25400,9719,1575,1470,400,137,73,18,11,35822,14319,3281,1796,614,325,79,48,46564,17576,5005,2570,1348,330,198,50303,16483,4526,2124,527,319,45227,13945,3603,1112,682,43020,13942,2534,1100,43425,12791,2727,35531,9996,46459
25400,9719,1575,1470,400,137,73,18,11,4,35822,14319,3281,1796,614,325,79,48,17,46564,17576,5005,2570,1348,330,198,75,50303,16483,4526,2124,527,319,312,45227,13945,3603,1112,682,503,43020,13942,2534,1100,1076,43425,12791,2727,1338,35531,9996,2716,46459,14692,54031
35822,14319,3281,1796,614,325,79,48,17,-9,46564,17576,5005,2570,1348,330,198,75,28,50303,16483,4526,2124,527,319,312,203,45227,13945,3603,1112,682,503,187,43020,13942,2534,1100,1076,564,43425,12791,2727,1338,525,35531,9996,2716,878,46459,14692,2494,54031,19088,59097
46564,17576,5005,2570,1348,330,198,75,28,-1,50303,16483,4526,2124,527,319,312,203,33,45227,13945,3603,1112,682,503,187,19,43020,13942,2534,1100,1076,564,241,43425,12791,2727,1338,525,376,35531,9996,2716,878,606,46459,14692,2494,1158,54031,19088,2971,59097,19818,62920
47641,40743,16263,6073,3562,3807,2315,3070,3889,1078,64360,51839,15631,7378,7634,2753,3740,3358,2268,67812,52507,14653,6244,4109,3293,2902,2457,68007,58246,16386,5745,5224,2354,4375,64304,52802,18793,5617,4421,4167,62161,48465,14922,7966,4344,63807,47857,16327,6173,60501,54528,19712,72460,57698,75774
64731,52970,15673,7699,6797,2845,3938,3482,2202,1826,69283,53066,15474,6507,4127,3297,3031,2649,1511,70823,61013,16621,5893,5361,2841,4723,2552,67986,56194,19242,5933,6412,5253,4842,65175,51646,15904,8415,4958,3882,65195,52289,17306,6786,4435,62674,55564,20354,7911,72676,57818,18983,76843,73432,84599
69283,53866,15474,6507,4127,3297,3031,2649,1511,1570,70823,61013,16621,5893,5361,2841,4723,2552,2418,67986,56194,19242,5933,6412,5253,4842,4640,65175,51646,15804,8415,4850,3882,3423,65195,52289,17306,6786,4435,4621,62674,55564,20354,7911,4162,72676,57818,18983,7922,76843,73432,24174,84599,70906,86745
70823,61013,16621,5893,5361,2841,4723,2552,2418,1308,67986,56194,19242,5933,6412,5253,4842,4640,1283,65175,51646,15804,8415,4850,3882,3423,1258,65195,52289,17306,6786,4435,4621,5054,62674,55564,20354,7911,4162,2773,72676,57818,18983,7922,5710,76839,73432,24174,6157,84599,70906,23770,86745,70388,95143
67986,56194,19242,5933,6412,5253,4842,4640,1283,2446,65175,51646,15804,8415,4850,3882,3423,1258,1162,65195,52289,17306,6786,4435,4621,5054,2100,62674,55564,20354,7911,4162,2773,2203,72676,57818,18983,7922,5710,4176,76839,73432,24174,6157,6469,84599,70906,23770,5934,86745,70388,16662,95143,66784,81729
65156,51418,15216,7590,4156,3349,2966,967,865,621,65156,52080,16699,6022,3765,4053,4579,1770,1254,62664,55394,19884,7298,3537,2215,1818,790,72664,57684,18466,7260,5093,3674,1139,76830,73279,23596,5504,5882,2060,84592,70662,23185,5384,4667,86727,70184,16311,8045,95124,66604,18725,81713,52754,96322
65156,52080,16699,6022,3765,4053,4579,1770,1254,785,62664,55394,19884,7298,3537,2215,1818,790,654,72664,57684,18466,7260,5093,3674,1139,1635,76830,73279,23596,5504,5882,2060,2310,84592,70662,23185,5384,4667,826,86727,70184,16311,8045,5539,95124,66604,18725,6542,81713,52754,19353,96322,72986,114069
138095,121570,37891,15981,10305,8003,5046,1889,2678,1477,145282,114576,39410,16459,9792,7101,2809,4028,2974,144487,139246,42909,25351,9300,5341,4553,3619,189556,160587,55375,17552,14516,8950,7168,170059,136206,31918,20434,12616,6373,164915,110178,33547,12580,8463,133964,92748,29873,6811,152902,121693,37356,167586,137485,170902
145282,114576,39410,16459,9792,7101,2809,4028,2974,2959,144487,139246,42909,25351,9300,5341,4553,3619,2528,189556,160587,55375,17552,14516,8950,7168,5420,170059,136206,31918,20434,12616,6373,4502,164915,110178,33547,12580,8463,3898,133964,92748,29873,6811,5779,152902,121693,37356,16940,167586,137485,35153,170902,155899,173046
473671,544299,201246,186200,134886,84659,42832,59577,39221,46324,432523,538936,219042,79835,65899,28352,46025,45740,44772,437817,382255,247896,135957,261360,57218,28991,34712,417086,531234,197828,85054,75911,51150,34704,545265,576452,265385,318519,65787,48970,525933,732322,319046,120174,91039,542467,764035,312652,135104,658369,942328,349013,905634,992948,635492
415712,511741,201786,73061,56448,21951,40447,37196,37669,9337,420240,359406,228678,47064,253847,45922,21210,27856,10475,399617,502583,178850,72784,63495,42483,30134,16794,519840,564376,210840,288671,47150,36584,64616,502972,685541,285439,100632,77525,65588,514097,706718,278993,113910,128368,620818,871633,314811,200285,852892,918653,418396,592253,908811,738619
422318,361877,230771,48204,253595,46173,21054,28640,10467,25667,401038,505136,180062,73691,63869,43040,30502,16826,11611,521979,567005,213459,293596,48047,37294,65305,21010,504299,690073,289353,101764,78340,64326,24028,517059,711389,282602,114859,132961,73121,620903,878465,315883,200851,64449,857804,925737,420776,157042,594584,910779,352330,747078,980871,746353
402340,507802,181232,74529,64423,43757,30768,16930,11621,9331,524560,571868,215653,296653,48643,37688,66440,21113,30527,505600,695689,292856,102654,79663,64996,24352,39774,519237,717696,285823,116004,135879,74284,36919,623779,886017,319125,202425,65733,53286,863576,933835,425552,159161,108393,598643,918410,354718,172595,754479,993459,547959,755243,1115471,581368
518358,554638,209590,286038,47212,36247,64564,20874,28479,9785,502146,682168,282932,100588,76724,63103,23744,38414,28693,512954,701305,276416,112732,125637,71073,36197,25812,613979,862793,310557,199278,63524,52678,130783,847379,911658,413345,153821,103418,52349,588441,896316,347342,166316,105276,733235,957220,523000,242247,739011,1083578,414606,551802,737997,377575
505402,695887,291808,102953,79627,64850,24386,39580,30170,11363,518702,716060,285207,115748,134476,74044,36830,26408,33380,620377,882013,318236,202547,65618,53734,131787,27497,862225,933286,423563,158911,108970,53654,56017,997156,912196,353442,171121,108076,97976,752478,989554,547628,253881,113644,753087,1110458,426822,297555,559689,771406,379501,385422,171698,433598
523814,723603,291085,117350,140811,75538,37040,26983,34319,8341,622959,893035,320863,203274,65302,54285,132426,27551,26662,871634,944332,427621,160742,110909,54066,55867,25802,601212,919785,356794,173600,108794,99537,58965,765315,1009110,561223,250548,116130,122410,756893,1124885,433474,300686,281998,569146,777988,381906,139360,388587,192217,300429,433206,928595,377783
621522,885583,317581,202348,65204,54828,132166,26947,26505,9149,865558,935815,423958,159182,108665,53683,55664,25742,22606,597936,912551,354578,172050,108166,97968,57756,50417,758137,995788,550619,254185,114437,120377,126339,751844,1114666,427824,297828,278194,108548,570285,774696,378612,138571,107268,385863,181613,297436,245007,431030,919211,528300,374995,763314,427481
872402,947446,430561,162384,111946,54244,55842,25956,23094,16292,601476,918666,357627,174416,109957,100408,58789,50972,34940,768973,1014976,565435,260876,117575,124308,130966,141873,749528,1130053,434709,302931,285000,110194,147482,562182,777571,380812,140452,108891,155772,388751,168767,300547,248288,214801,433192,934461,535061,420213,375842,768389,495013,429494,896398,503307
15991,113454,118174,72635,78263,63956,30440,15567,5833,4152,27413,126252,134637,107597,70400,51812,29273,19229,11975,17709,139537,107361,83203,55957,44629,24217,35614,44505,185561,172481,78872,43486,43674,27845,22727,179973,98109,36166,33879,31578,32939,164732,83994,61489,46946,29417,183206,119634,55394,33341,227475,153992,42833,241735,63625
22909,119280,125493,100626,66390,48695,27392,18194,11322,2136,16929,131697,100630,78096,52667,41710,22529,33581,7268,42081,175118,160618,73500,40767,40771,26180,15942,21752,168682,91502,33422,31270,29043,16512,31906,156591,78547,56674,43198,17438,28327,173515,111307,51317,21464,32183,215205,143025,82945,41393,229491,153821,61706,310994,68060
17786,139700,107189,83585,56157,44907,24209,35880,7828,6593,44440,186202,172075,78712,43571,43699,27966,17069,11045,22750,179860,97914,35920,33628,31324,17777,8751,33125,165421,83935,61030,46582,18741,12148,29646,183681,119271,55182,23081,39496,33555,227659,153178,88829,61132,43115,242083,163990,88394,64030,325555,236904,70145,369407,72287
44947,185881,175281,80418,44020,43984,28018,17633,10892,21817,22391,181904,99644,36950,34886,32220,18080,9172,12160,32592,164040,84428,63026,48404,18957,12180,22974,29059,184278,121695,56309,23794,39815,22885,33027,230283,157432,91797,61546,48816,42629,244735,167821,91082,86551,63359,325860,241275,136768,69640,371055,229612,71362,421783,73510
33031,167043,86388,64216,49408,19353,12414,23808,14722,8922,29242,186292,123978,57476,24179,39820,23406,17088,20912,32922,231974,159938,93436,60933,50063,27669,43540,42646,245568,169401,92273,88262,162242,36329,63207,323528,241629,138599,121559,74141,68974,369600,231096,125554,89474,70189,418361,292053,306009,72391,465588,350441,81816,441057,103061
169749,130320,58855,25718,15262,17956,11528,9148,5306,2315,116126,85590,36103,14560,15084,9444,6434,3882,4385,75431,66176,18007,8683,6768,5788,3227,1099,72618,56893,20944,9199,4699,3427,1670,67657,65966,19313,19847,3419,3281,104965,89925,32189,12168,9849,83331,66022,15607,12389,69790,43574,14822,52251,39994,56580
116126,85590,36103,14560,15084,9444,6434,3882,4385,3142,75431,66176,18007,8683,6768,5788,3227,1099,2023,72618,56893,20944,9199,4699,3427,1670,2393,67657,65966,19313,19847,3419,3281,2243,104965,89925,32189,12168,9849,8124,83331,66022,15607,12389,7077,69790,43574,14822,6039,52251,39994,10521,56580,48707,53517
536124,197383,33903,24597,15196,13834,12709,7179,6295,7287,520287,187842,35777,21687,26321,13807,8324,14554,9111,486032,171498,37265,19573,12767,9266,8743,9044,502191,189712,36355,17777,13462,13003,9069,524232,205482,40074,24295,14260,15724,519491,187109,46076,25674,16219,485903,245848,42206,30439,447997,192705,52840,432954,191998,420392
469406,161780,33554,17276,10714,7504,7200,7838,7645,7484,483847,178815,32675,15620,11161,10811,6732,6160,5250,504513,195499,36801,21867,11973,13720,9649,9622,503863,178567,42542,23270,14015,11132,13588,469309,236986,38904,27774,17930,11108,435002,185596,49787,27723,17120,420136,185018,29609,18853,408259,155301,34992,383777,176403,405605
483847,178815,32675,15620,11165,10820,6735,6160,5251,5076,504513,195499,36802,21878,11979,13727,9658,9626,9519,503863,178568,42548,23274,14017,11133,13590,12464,469311,237004,38915,27788,17936,11114,9131,435010,185614,49797,27728,17122,12989,420152,185044,29616,18864,12636,408275,155321,34997,18751,383788,176416,34475,405617,179255,387358
504513,195499,36802,21879,11974,13724,9658,9623,9519,7359,503863,178567,42543,23270,14014,11132,13588,12464,8938,469310,236993,38903,27761,17930,11114,9131,8769,435004,185596,49788,27723,17119,12989,7037,420142,185022,29609,18855,12609,9199,408266,155307,34991,18743,10168,383776,176403,34465,22465,405605,179242,33122,387347,181122,398117
502184,177808,39490,20607,11965,10212,13193,12287,8939,6138,468539,230832,32263,20091,13874,9405,8402,8770,9412,433635,177727,39473,20433,12952,10908,7037,6449,420118,185029,29614,18850,12616,9204,7288,408266,155316,34991,18746,10174,8136,383781,176399,34471,22466,12735,405601,179240,33125,21963,387350,181130,35877,398119,148469,407364
433635,177727,39473,20433,12952,10908,7037,6449,7517,9028,420118,185029,29614,18850,12616,9204,7288,9890,4964,408266,155316,34991,18746,10174,8136,9479,5323,383781,176399,34471,22466,12735,9624,7970,405601,179240,33125,21963,11801,8957,387350,181130,35877,18487,10958,398119,148469,39653,20114,407364,278145,68791,406534,283770,443156
420118,185029,29614,18850,12616,9204,7288,9890,4964,4698,408266,155316,34991,18746,10174,8136,9479,5323,6883,383781,176399,34471,22466,12735,9624,7970,9209,405601,179240,33125,21963,11801,8957,7529,387350,181130,35877,18487,10958,5350,398119,148469,39653,20114,10284,407364,278145,68791,32136,406534,283770,69957,443156,343263,451406
55110,28064,13464,5116,2822,1942,1452,500,436,867,56973,25881,7990,4921,2879,1812,3064,775,2948,59438,26337,7376,2174,2160,2460,1202,1846,54795,35127,5999,3289,1574,1730,792,50623,21202,5535,2902,2115,1150,52836,23867,7623,4526,1805,49411,23034,8424,3224,53304,37492,13021,50497,23340,52530
56973,25881,7990,4921,2879,1812,3064,775,2948,1327,59439,26340,7376,2174,2160,2460,1202,1846,1771,54799,35131,5999,3289,1574,1730,792,2017,50623,21202,5535,2902,2115,1150,474,52836,23868,7623,4526,1805,1210,49411,22956,8419,3204,486,53300,37411,12918,3805,50461,23246,6657,52445,26359,59821
59439,26340,7376,2174,2160,2460,1202,1846,1771,215,54799,35131,5999,3289,1574,1730,792,2017,289,50623,21202,5535,2902,2115,1150,474,1082,52824,23815,7617,4490,1805,1208,557,49411,22956,8419,3204,486,1399,53291,37371,12876,3800,4175,50461,23246,6657,4494,52445,26360,7263,59825,36005,53196
54799,35131,5999,3289,1574,1730,792,2017,289,488,50623,21202,5535,2902,2115,1150,474,1082,27,52824,23815,7617,4490,1805,1208,557,1218,49411,22956,8419,3204,486,1399,1846,53291,37371,12876,3800,4175,2593,50461,23246,6657,4494,1426,52445,26360,7263,6152,59825,36005,10557,53196,25673,56737
50623,21202,5535,2902,2115,1150,474,1082,27,328,52824,23815,7617,4490,1805,1208,557,1218,285,49411,22956,8419,3204,486,1399,1846,434,53291,37371,12876,3800,4175,2593,765,50461,23246,6657,4494,1426,502,52432,26271,7249,6121,2643,59825,35992,10520,6726,53196,25673,7058,56737,23424,51465
52824,23815,7617,4490,1805,1208,557,1218,285,330,49411,22956,8419,3204,486,1399,1846,434,114,53291,37371,12876,3800,4175,2593,765,846,50461,23246,6657,4494,1426,502,497,52432,26271,7249,6121,2643,875,59825,35992,10520,6726,2305,53196,25673,7058,4184,56737,23424,8376,51465,20054,64044
49411,22956,8419,3204,486,1399,1846,434,114,775,53239,36951,12643,3748,4085,2452,726,784,758,50461,23246,6657,4494,1426,502,497,229,52432,26271,7249,6121,2643,875,377,59825,35992,10520,6726,2305,1724,53196,25673,7058,4184,2126,56737,23424,8376,4451,51465,20054,6919,64044,39869,61889
53239,36951,12643,3748,4085,2452,726,784,758,2110,50461,23246,6657,4494,1426,502,497,229,654,52432,26271,7249,6121,2643,875,377,438,59825,35992,10520,6726,2305,1724,381,53196,25673,7058,4184,2126,1118,56737,23424,8376,4451,3786,51465,20054,6919,6281,64044,39869,13291,61889,42219,65220
50461,23233,6655,4467,1411,483,490,207,647,572,52432,26271,7249,6121,2643,875,377,438,562,59825,35992,10520,6726,2305,1724,381,316,53196,25673,7058,4184,2126,1110,1741,56737,23424,8376,4451,3786,2326,51465,20054,6919,6281,4409,64044,39869,13291,4428,61889,42219,8573,65220,33254,77841
714,513,213,286,-13,2,2,2,-21,0,720,563,347,133,48,16,-42,0,0,895,850,402,131,22,15,0,0,801,963,674,463,101,4,4,764,747,292,163,300,0,775,919,295,871,40,921,1571,276,117,849,1438,450,887,904,864
720,563,347,133,48,16,-42,0,0,0,895,850,402,131,22,15,0,0,0,801,963,674,463,101,4,4,-34,764,747,292,163,300,0,0,775,919,295,871,40,17,921,1571,276,117,26,849,1438,450,502,887,904,251,864,741,750
895,850,402,131,22,15,0,0,0,0,801,963,674,463,101,4,-4,-34,0,764,747,292,163,300,0,0,1,775,919,295,871,40,17,16,921,1571,276,117,26,2,849,1438,450,502,10,887,904,251,115,864,741,262,750,869,763
801,963,674,463,98,0,0,0,0,0,764,747,292,163,298,30,0,1,0,775,919,295,871,23,0,0,1,921,1571,276,117,25,0,0,849,1438,450,502,9,1,887,904,251,118,167,864,741,252,164,750,859,243,761,916,728
764,747,292,163,298,30,0,1,0,0,775,919,295,871,23,0,1,0,0,921,1571,276,117,25,0,0,0,849,1438,450,502,9,1,24,887,904,251,118,167,1,864,741,252,164,56,750,859,243,141,761,916,249,728,1074,916
775,919,295,871,23,0,1,0,0,0,921,1571,276,117,25,0,0,0,10,849,1438,450,502,9,1,24,0,887,904,251,118,167,1,0,864,741,252,164,56,0,750,859,243,141,23,761,916,249,520,728,1074,167,916,1253,707
921,1571,276,117,25,0,0,0,10,0,849,1438,450,502,9,1,24,0,0,887,904,251,118,167,1,0,4,864,741,252,164,56,0,0,750,859,243,141,23,9,761,916,249,520,7,728,1074,167,275,916,1253,267,707,876,618
849,1438,450,502,9,1,24,0,0,0,887,904,251,118,167,1,0,4,0,864,741,252,164,56,0,0,0,750,859,243,141,23,9,-2,761,916,249,520,7,0,728,1074,167,275,12,916,1253,267,186,707,876,582,618,698,630
887,904,251,118,167,1,0,4,0,0,864,741,252,164,56,0,0,0,0,750,859,243,141,23,9,-2,0,761,916,249,520,7,0,4,728,1074,167,275,12,7,916,1253,267,186,-14,707,876,582,131,618,698,225,630,951,768
510,1720,574,279,111,0,0,0,0,0,887,1175,616,132,68,0,0,0,0,443,850,330,38,17,0,0,0,465,841,232,65,84,0,0,455,1501,253,48,15,0,461,710,625,74,1,371,653,523,133,410,599,362,490,609,936
887,1175,616,132,68,0,0,0,0,0,443,850,330,38,17,0,0,0,0,465,841,232,65,84,0,0,0,455,1501,253,48,15,0,0,461,710,625,74,1,0,371,653,523,133,272,410,599,362,51,490,609,194,936,895,557
443,850,330,38,17,0,0,0,0,0,465,841,232,65,84,0,0,0,0,455,1501,253,48,15,0,0,0,461,710,625,74,1,0,0,371,653,523,133,272,0,410,599,362,51,3,490,609,194,25,936,895,335,557,506,297
385,281,230,65,84,0,0,0,0,0,321,1305,243,48,16,0,0,0,0,378,553,625,74,1,0,0,0,289,486,522,72,272,0,0,342,460,362,53,3,0,368,533,192,25,42,820,766,362,21,444,598,485,277,467,456
321,1305,262,48,16,0,0,0,0,0,378,553,625,74,1,0,0,0,0,289,486,522,198,272,0,0,38,342,460,362,53,3,0,0,368,533,192,25,42,5,820,766,362,312,52,444,598,485,36,414,467,288,456,1001,419
8496,10746,1456,1399,250,426,48,43,45,42,7098,10598,1789,1929,436,83,19,33,44,9179,12520,3036,1365,-112,-284,264,-331,6434,7873,1720,643,447,26,22,4909,5369,1083,812,411,207,4600,5905,1072,435,51,4619,6092,1370,833,4836,5964,1315,4309,5332,4365
7098,10598,1789,1929,436,83,19,33,44,50,9179,12520,3036,1365,-112,-284,264,-331,26,6434,7873,1720,643,447,26,22,-11,4909,5369,1083,812,411,207,17,4600,5905,1072,435,51,4,4619,6092,1370,833,90,4836,5964,1315,209,4309,5332,1045,4365,4588,4333
9179,12520,3036,1365,-112,-284,264,-331,26,27,6434,7873,1720,643,447,26,22,-11,19,4909,5369,1083,812,411,207,17,16,4600,5905,1072,435,51,4,2,4619,6092,1370,833,90,11,4836,5964,1315,209,565,4309,5332,1045,368,4365,4588,697,4333,5622,4508
6434,7870,1709,919,430,6,2,0,0,0,4909,5369,1086,809,402,195,0,1,18,4600,5905,1072,435,50,2,0,0,4619,6092,1370,925,75,0,1,4836,5964,1352,198,552,87,4309,5332,1042,362,428,4365,4588,697,508,4333,5622,1818,4508,5248,4359
4909,5369,1086,809,402,195,0,1,18,0,4600,5905,1072,435,50,2,0,0,0,4619,6092,1370,925,75,0,1,0,4836,5964,1352,198,552,87,0,4309,5332,1042,362,428,0,4365,4588,697,508,341,4333,5622,1818,721,4508,5248,1062,4359,5782,5919
4600,5905,1072,435,50,2,0,0,0,0,4619,6092,1370,925,75,0,1,0,0,4836,5964,1352,198,552,87,0,0,4309,5332,1042,362,428,0,1,4367,4594,697,508,343,2,4341,5630,1820,721,67,4522,5268,1065,865,4376,5822,2370,5940,7440,3881
4619,6092,1370,925,75,0,1,0,0,0,4836,5964,1352,198,552,87,0,0,0,4309,5332,1042,362,428,0,1,4,4367,4594,697,508,343,2,1,4341,5630,1820,721,67,40,4522,5268,1065,865,101,4376,5822,2370,318,5940,7440,1563,3881,4326,3501
4836,5964,1352,198,552,87,0,0,0,0,4309,5332,1042,362,428,0,1,4,0,4367,4594,697,508,343,2,1,0,4341,5630,1820,721,67,40,0,4522,5268,1065,865,101,174,4376,5822,2370,318,314,5940,7440,1563,1104,3881,4326,658,3501,4204,3578
4309,5332,1042,362,428,0,1,4,0,0,4367,4594,697,508,343,2,1,0,0,4341,5630,1820,721,67,40,0,0,4522,5268,1065,865,101,174,5,4376,5822,2370,318,314,4,5940,7440,1563,1104,56,3881,4326,658,1030,3501,4204,1051,3578,4738,3866
138126,171042,75982,60935,39139,57874,37280,41771,40399,25832,140730,188479,80168,53310,71874,76973,60341,46184,33321,145621,160512,70097,75503,59607,49986,37046,54879,143111,157287,143157,75219,66601,44780,46204,142975,624388,143861,80152,60726,45129,1140949,582713,141131,77762,73451,1095193,558595,150683,89776,1142064,577735,170969,1160894,684473,1191190
140730,188489,80177,53312,47399,76964,60336,46107,36174,33598,145622,160517,70097,49401,59617,49979,37071,55976,38609,143115,157289,79823,75248,66606,44812,43885,34303,142977,154266,143898,80157,60718,43131,46747,144536,582907,141203,77838,70705,49225,1095307,558659,150713,89360,77324,1142078,577868,167471,89358,1161035,662203,215459,1219495,790054,1182122
145622,160516,70096,49398,43957,49983,37049,55962,38905,32233,143115,157290,79823,53394,66596,44782,44294,34749,29214,142977,154265,76778,80134,60706,44205,47040,33471,144534,154471,141121,77764,72058,49186,23674,145499,558585,150656,91136,81345,46600,1142064,577709,168929,89370,59861,1160931,658135,210410,118501,1216318,758831,250037,1200960,844033,1333921
143119,157293,79825,53394,52416,44811,44503,34765,29158,32564,142977,154267,76781,53825,60711,44212,47041,32689,33017,144536,154473,74957,77829,72065,49190,23077,35195,145500,155037,150724,91146,81351,51705,61471,144871,577896,169025,89422,58836,70632,1161151,659806,212017,117330,87008,1216996,760482,247930,142325,1201099,829898,237448,1344939,692891,1203140
142977,154267,76779,53826,50385,44208,47040,32688,33887,23088,144535,154472,74958,53148,72058,49186,23076,36145,34193,145499,155037,74698,91139,81345,51703,70598,55608,144871,153773,168962,89380,58862,69987,50359,153140,660871,213109,117551,87889,79009,1217394,761450,248382,141434,88928,1201126,830620,243302,126835,1345124,664017,204906,1214313,740779,1348790
144535,154473,74959,53149,54484,49192,23076,36145,34862,30852,145499,155038,74699,51023,81353,51704,70598,62597,32356,144871,153774,76929,89396,58852,70010,50961,87705,153139,172356,212441,117299,87786,76863,75670,152303,760845,248094,141263,88725,81674,1200975,830067,243003,131227,100654,1345013,663598,204804,115610,1214303,717051,214027,1370532,922251,1342958
